
#-Frame  1 -------------------------------------
#-Number-of-particles: 79
#-Cutoff-value-used: 0.0229877329717 
# x       y        width_x      width_y   height  amplitude  sn  volume 
33.0868197738 240.863212226 1.67460989203 1.05405861677 0.367047665253 0.122472978475 1.33367050133 1.35830895318 
211.445630663 241.690541035 2.60739773784 2.08207264939 0.310670620966 0.358599789003 2.15427647419 12.2318757707 
234.76173876 245.181256243 3.16552200578 3.06719670609 0.0367297514803 0.644598665087 18.5497693044 39.3238685994 
144.107976302 248.540304909 1.34703284592 2.15506413168 0.288168249869 0.185513308246 1.64376734193 3.3837114652 
71.0970234931 251.204879293 2.93658002666 3.87138447988 0.0682378848098 0.672387297403 10.8535776611 48.0294389882 


#-Frame  2 -------------------------------------
#-Number-of-particles: 79
#-Cutoff-value-used: 0.022642983528 
# x       y        width_x      width_y   height  amplitude  sn  volume 
119.304657403 4.25148598476 1.7814021889 3.58822142832 0.370878358653 0.286564454858 1.77266426625 11.5091541095 
60.3600481837 5.34349353597 2.48556790513 2.53306639526 0.266427482192 0.406553084201 2.52594274756 16.0830841511 
141.816929806 6.81890740981 2.12978582533 1.9796584974 0.250120421761 0.288075047666 2.15174540983 7.63153185677 
33.1289417136 8.16681325719 1.61598246268 1.84449335869 0.269266288531 0.334091318823 2.24074692248 6.25689401265 
235.689152571 16.5817533828 2.42952912286 2.0589342507 0.227934226521 0.29806316238 2.30767180923 9.36812680934 
80.547211905 24.3386140431 1.36609961217 1.46867040612 0.246828703069 0.227929180577 1.92343061299 2.8733366305 
53.4989853243 27.4439242282 1.89481047246 2.15028714474 0.264053318997 0.216527221128 1.8200132532 5.54312414872 
106.567457568 34.8003742797 2.38052445311 2.49416687324 0.202191896968 0.521132157876 3.57741366341 19.4413265665 
248.3920508 36.3521562813 3.8697840956 3.48351845946 0.0619060725232 0.343553721031 6.54959646167 29.0990879216 
136.430659981 39.5551847347 2.49293836119 2.62647867363 0.211537851041 0.29141722492 2.3776126754 11.9889322479 
165.511194879 40.2373333413 1.7380117687 2.5578380699 0.222757611433 0.172802423806 1.77574194971 4.82675725459 
78.1465437484 48.7710388058 2.04206057897 1.75998304901 0.283584990609 0.339568958879 2.1974151317 7.66805038738 
224.812272791 49.9275883145 1.36848722373 2.49686230931 0.261227792568 0.168024121616 1.64320920819 3.60733805115 
56.5020730744 50.3156250412 3.50459709858 3.77566275116 0.0595882070109 0.488314790354 9.19482268136 40.5985983022 
164.207363496 51.3050315677 2.47926018348 1.73982915504 0.178699579991 0.241543688937 2.35167463152 6.54642615099 
151.385476794 53.4785854602 1.88087958989 2.23389989481 0.230114621795 0.248965850932 2.08192104 6.57270819514 
249.596697336 54.8620429624 2.10446905862 3.52927345925 0.179178894974 0.212995342105 2.18873007971 9.93980420045 
25.4674834008 64.6513325645 4.23939944844 3.86201090674 -0.0381143236588 0.655608409307 -16.2011030598 67.4438290296 
6.09103539883 65.6768882313 1.77315718909 1.93449423268 0.241829030281 0.261544719409 2.08152738778 5.6369022129 
153.775667649 68.324545611 1.44771164214 1.69340656476 0.300780030701 0.215272119077 1.71571280372 3.3159728055 
133.275619523 68.5959261408 2.05300153779 3.22701315793 0.306350218306 0.331400240053 2.08176923093 13.7950315451 
38.0632758319 72.9868940736 2.69325072445 2.36635915942 0.192851361314 0.280896273014 2.45654285819 11.2482067901 
72.3767628959 78.0419656455 2.05898140881 1.77041582626 0.340797072883 0.373925385404 2.09720832471 8.56431291545 
22.2915771635 80.7857792424 2.53566362173 2.5039061234 0.272158215698 0.541464457705 2.98952089804 21.6002861731 
117.506748115 85.728011877 2.68283575598 3.01166484332 0.188061288574 0.378958499169 3.01507977554 19.2385459605 
14.1657195942 88.4432975263 2.75638792455 2.97734831895 0.152986585936 0.555632014688 4.63190021719 28.6508237985 
85.5512689448 97.7716103965 2.58163335155 2.20160028198 0.258701760081 0.227642135109 1.8799404188 8.12953216722 
128.853390799 98.9770975908 1.93140236181 2.56646814226 0.292644279024 0.441501923878 2.50866412065 13.7505827699 
161.390446072 98.8128048603 2.47987975539 2.82155813678 0.187643090021 0.344180691099 2.83423056538 15.1316398831 
43.4558932622 103.530022177 2.00398455521 3.13093689584 0.347693080122 0.577930954701 2.66218710622 22.7837134227 
57.0768035313 110.595740745 4.33543027291 2.65145842828 0.262912994254 0.532058690182 3.02370632799 38.4287658704 
12.5353131317 110.557752282 3.31334617072 3.04136813471 0.15253474485 0.458240123742 4.00416881539 29.0140787623 
68.8064668266 116.322706056 1.12228261865 1.21909878954 0.290018207827 0.156923504582 1.54108156091 1.34899085002 
34.4039807267 116.779119466 1.85130934104 2.44769051277 0.396591993927 0.504819365036 2.2728934844 14.3731305929 
113.721212602 125.067133897 4.2114311805 3.31072591149 0.145992306653 0.578043831773 4.95941296514 50.6399858533 
8.54919285795 127.870187645 2.61307381218 2.32269026019 0.314663356162 0.468283898857 2.48820601346 17.857969227 
57.0900598664 130.748117737 1.66847792882 2.3783707553 0.30691870132 0.569100256154 2.85423779557 14.1895515975 
201.356822477 132.950208448 2.80068124357 2.16112718999 0.199395134818 0.469702293086 3.35563567543 17.8626775698 
210.43305895 134.15152872 1.98770596395 2.11811062293 0.316375227564 0.175764907372 1.55555837518 4.64957028516 
180.192874134 136.542604154 2.17507851251 3.1197199222 0.234101351442 0.144646912343 1.61788157758 6.16707997269 
136.800297958 141.766637141 1.57174060006 1.96665175711 0.304595965019 0.214150824961 1.70306520622 4.15918230034 
60.0652552623 142.718309506 2.88470049306 2.46295733163 0.221491315755 0.451741286485 3.03954401076 20.1663485718 
22.7215316526 143.853343508 2.03830026514 1.90732983435 0.271082935779 0.158780570398 1.58572691026 3.87856602737 
47.2228134903 144.79947256 1.77052625174 2.12934223052 0.304270391311 0.274974890936 1.90371885924 6.5135948953 
6.57291782321 145.860684577 3.2337929106 3.02539202402 0.107442854604 0.792416757013 8.37523923699 48.7110376908 
230.632928095 152.652283284 2.77017394074 2.24578161956 0.259674415705 0.229733554936 1.88469845715 8.98005225645 
132.999846544 153.501198468 1.44637917979 2.38522673403 0.284894452547 0.151177475271 1.53064380131 3.2770176953 
54.6343020443 155.614901324 2.43152190288 2.37598165579 0.24614569027 0.577914417664 3.34785511389 20.9780282974 
169.494856148 157.325688535 2.29719977935 2.23998721348 0.242240286539 0.484320568805 2.99933948116 15.6587498826 
234.14765545 159.587439787 2.93379188176 2.94039043973 0.194068118426 0.370339685575 2.90829739876 20.073098993 
74.3318605322 168.618782985 2.1330923704 1.77538416456 0.37581035664 0.318778425479 1.84824279014 7.58526562597 
112.215273625 173.262328688 1.52053620499 1.95210699366 0.320233775827 0.228783601561 1.71442683074 4.26682807137 
99.9821155023 184.136143149 1.73192579853 1.39220043588 0.239900094424 0.158449670971 1.66048190332 2.40050302125 
43.6983691159 186.387662124 1.00728487635 1.00426101961 0.34274932747 0.163461810987 1.47691358636 1.03895106778 
209.043212713 185.960757718 2.70060386868 2.75403707897 0.18110775051 0.256178335641 2.41450785469 11.9716203733 
246.351558338 187.663428618 2.08901890609 2.39423089413 0.25646433547 0.430902080834 2.68016375471 13.5415026974 
111.136142905 192.269208562 1.5183930475 1.36304275796 0.267468847698 0.249989121141 1.93464761707 3.25083303394 
41.5550655358 198.176954684 2.74558086814 3.1143121006 0.250554969217 0.348074410332 2.38921375784 18.7002898289 
59.6128743021 200.139645693 1.99377056236 2.66297165735 0.360842382868 0.188550447322 1.52252855062 6.28997847188 
16.8638442936 203.589496015 1.47571418429 1.92048196142 0.49042346568 0.361153211677 1.73641095288 6.43107883881 
203.691206594 207.058831434 2.55292609148 2.84431826686 0.177422812001 0.680241302236 4.83401263099 31.0355394252 
115.234311192 214.272187457 2.75070356319 2.38529699673 0.251096146881 0.51299878219 3.04303725311 21.1486404549 
221.998138702 214.547784406 2.79675066987 2.99745176434 0.158855356719 0.375362591736 3.36292058063 19.7713721734 
103.627401855 215.176901433 2.48087954726 2.88179300031 0.271679845847 0.49330550402 2.81576039431 22.1597211118 
11.1437884882 216.684137167 3.09814245539 2.75083552338 0.304739667563 0.716334012114 3.35064249378 38.3584851603 
56.3486125271 226.348825892 0.931527297209 1.51965238696 0.467618529366 0.248082533361 1.53052331715 2.20656080189 
70.0339761977 233.799490918 2.31515016072 1.55943947754 0.279585053937 0.182044911134 1.65112533224 4.12958205963 
151.910328245 234.442618047 3.18377833217 2.90417024516 0.0971475355836 0.629837249002 7.48330650096 36.5909010532 
27.938842177 236.855489145 2.32151073626 2.35327753254 0.296025627061 0.167906844043 1.56720374418 5.7635771656 
193.717792446 237.251518472 2.40868472968 2.50771589481 0.249238561762 0.602424656082 3.41706039316 22.8634044375 
14.7782427097 238.485241564 3.73827213782 3.75892236083 0.059687890375 0.523828717945 9.77613054599 46.2491166244 
119.435901846 238.324382705 2.17914319489 2.46084647886 0.320378090982 0.43995540435 2.37323811064 14.8237750327 
4.43325749918 238.859462854 1.93958219835 2.29485738069 0.29686753192 0.439321552773 2.47985719399 12.2864457735 
61.980811099 238.590437643 1.9820515476 1.73096525305 0.283846886831 0.168502818273 1.59363983221 3.63237211051 
211.864730257 241.935976955 2.43081570413 2.47493252281 0.265729176516 0.388380475376 2.46156504328 14.6808990879 
75.1008040835 242.741298815 2.00628296228 1.93091426655 0.432090819728 0.181148880725 1.41923797603 4.40931067437 
234.887666717 244.99741561 2.41936938845 2.1126088028 0.26630341651 0.359961446878 2.35169669092 11.5599810881 
144.018880623 248.395578935 1.71415312738 1.78043907041 0.282983158742 0.149508279547 1.52832924833 2.8669613859 
70.6387682292 250.565465247 3.27074049773 3.21176896859 0.178443571676 0.504515794902 3.8273128035 33.300060435 


#-Frame  3 -------------------------------------
#-Number-of-particles: 78
#-Cutoff-value-used: 0.0218438032792 
# x       y        width_x      width_y   height  amplitude  sn  volume 
119.477032976 5.17618104571 2.74979280937 3.81803543623 0.177821166438 0.375092437423 3.10938014263 24.7433274881 
230.266622236 6.10903498717 2.61915576589 3.68576834666 0.185126249427 0.307197911159 2.65939682843 18.6332019151 
33.5863183173 7.87893669079 3.5453565947 3.11306011895 0.0571573864262 0.462936759388 9.09933393272 32.1032474825 
235.342209463 16.1377661011 2.22838285306 2.45866026489 0.186346428383 0.291341846467 2.56344207397 10.0293102759 
195.254898907 23.9380677281 3.93968396687 4.28319290764 -0.013141401375 0.422772694231 -31.1710510293 44.8245375533 
53.7592731157 27.6370508793 1.95054265239 2.11996421337 0.220241397829 0.224199079835 2.01796974613 5.82502341415 
109.347371638 34.4257160584 1.97852195484 1.93543424295 0.248358203348 0.263154912117 2.05957809554 6.33155879146 
248.464168698 35.7619446016 1.96090757191 1.73440132748 0.260742385656 0.194171285362 1.74468631126 4.14926903176 
183.127100524 39.6769580949 4.90217463416 3.10501222515 0.0756253260434 0.286221765145 4.78473429629 27.37377019 
138.940969702 39.7884546056 2.07652212572 2.08739736119 0.258684977066 0.353022656109 2.36468170712 9.61444323497 
57.2653489001 50.6059030296 2.41543476398 2.57842194163 0.224873074194 0.338724920848 2.50629381513 13.2548958347 
88.7909208436 51.3779201765 0.806170438988 1.46090999653 0.258855050338 0.125289042819 1.48401235617 0.927135669087 
163.725372193 51.3081871836 1.77572435048 1.54320447519 0.238044192439 0.172471327338 1.72453490913 2.96958525643 
150.933852711 53.5669936065 2.82689250924 3.54823272132 0.161936901354 0.21748814276 2.34304251188 13.706824261 
64.8864613518 63.0480335665 2.03594448749 1.8385814977 0.261633069044 0.164497659157 1.62873420305 3.86890804945 
43.9478501251 64.1163527332 0.66996637117 1.92349244674 0.261620826046 0.139567193569 1.53347126709 1.13007353212 
25.3376634986 64.9142790991 1.99195949114 2.26610840304 0.280287317479 0.334070133133 2.19188458521 9.4749887287 
5.5217903181 66.6078685026 2.0173776059 1.85233672005 0.243664711604 0.164199892599 1.67387637512 3.85531500657 
131.441835756 67.1574116281 3.0881239486 2.8475422017 0.117231526206 0.411922123273 4.51374870398 22.7593512461 
153.633567066 67.8772907954 2.43255784645 2.93898838578 0.154672776656 0.368097466319 3.37984650097 16.5349826274 
110.705845234 68.7355629222 3.2012355016 3.26926630221 0.162424875575 0.18440369223 2.13531681387 12.1259955195 
199.071928314 68.679871889 1.2205688428 1.46084538423 0.264626069113 0.167448196265 1.63277286635 1.87597425648 
139.262471243 74.0279622374 1.95757249468 2.05866940586 0.252721509521 0.281868775713 2.11533353947 7.13725645745 
177.831534979 75.7980374779 2.41262371213 2.62619285955 0.167569849626 0.226269482791 2.3502994918 9.00786897736 
72.1291259308 78.199016956 2.91479991076 3.11164475672 0.152455978969 0.461338449072 4.02604366317 26.2904655589 
22.0397269426 80.486968296 2.99037434626 3.07366611333 0.189593433743 0.607228355044 4.20279211708 35.0682552459 
117.803609692 86.2503880167 1.36169470209 2.23441356218 0.298658692148 0.315679786784 2.05699179392 6.03489821193 
13.871559813 88.3407331434 2.39608598448 2.26543056401 0.252543156768 0.552781152828 3.1888581734 18.85325102 
85.4842190947 96.9976025111 2.50137938534 2.39592721512 0.240900406302 0.215799089825 1.89580209987 8.12610938465 
127.691856912 99.20329065 2.35210807747 2.36871256482 0.249686118335 0.343991526786 2.377695841 12.0419619504 
27.0806661379 102.417825709 2.1031556839 1.66479023673 0.251425858149 0.125249221834 1.49815568994 2.75540756857 
44.1745304232 103.816672738 1.52685450574 2.47329531507 0.425166266153 0.447057593646 2.05148886268 10.6075960854 
13.1308933581 109.739030327 2.23212218657 2.00683379289 0.313359228985 0.309570245151 1.98790849771 8.71301474821 
57.4550094963 110.031867946 3.49782299817 2.7095861954 0.325362592634 0.558327011102 2.71601475936 33.2482894881 
34.5632732341 116.522286079 2.00058061152 2.67800136971 0.368864653361 0.497612547711 2.34903830762 16.7508959756 
132.738282988 115.081209798 1.45828180751 1.03903171996 0.276579187673 0.123368051356 1.44604965541 1.17449950277 
113.654891262 124.417878992 3.80027228536 2.84850210575 0.199458117583 0.555668579849 3.78589102606 37.7943576112 
136.549369996 125.013638065 1.88887778692 2.22013439424 0.242172632919 0.169816212435 1.70121966462 4.47447558668 
8.72238944718 128.092545952 2.54031641916 3.1464115123 0.259900906312 0.459550368648 2.76817532177 23.0789648053 
56.9027331681 130.223447295 2.49119007223 2.63025563272 0.19929716836 0.500933509014 3.51350038305 20.623614214 
201.961768341 132.675533487 2.21394448705 2.0851426334 0.291361497252 0.346016848785 2.18758604705 10.0364380939 
39.0984484312 138.472878533 2.1692331812 2.51904068554 0.261596831097 0.211567959723 1.80875582031 7.26392225136 
117.085184289 139.17212243 0.896109887679 1.35730191424 0.268298012253 0.131078297502 1.48855485883 1.00172472018 
175.654962207 140.549059807 3.43596935185 2.46728287445 0.157122864701 0.282537915688 2.79819732936 15.0495956316 
60.2192361755 142.101904094 1.6952578912 1.99919954686 0.318020471438 0.390039423541 2.22646011364 8.30577751492 
135.414465973 142.804979289 2.48669289723 2.43243130621 0.215211478193 0.294804434828 2.36983602038 11.2040907797 
5.78209263378 145.532076649 2.44582544874 1.74691301907 0.374659715877 0.375630908626 2.00259219956 10.0841182593 
38.5000787065 145.905109292 1.63703234469 1.97747908761 0.289221258497 0.174078012491 1.60188526043 3.5407311167 
230.22744755 152.105478611 3.36262806077 3.25641469759 0.114492598885 0.33890447163 3.96005571479 23.3171628831 
53.9546814532 155.350413694 2.07326374935 2.82357820603 0.299721608466 0.414373345222 2.38252743051 15.2414419062 
169.814037286 157.155771137 2.27501059814 2.77318763948 0.20675822266 0.503686252134 3.43611231348 19.9665323205 
234.527614407 160.262708853 2.11232136727 2.16094589386 0.256631756566 0.339526456827 2.32301029837 9.73772207067 
113.87342086 163.089375159 1.85165498952 1.89516680963 0.273048398188 0.16158336245 1.59177553695 3.56273911036 
74.0949690304 168.971098924 2.1087207559 2.38090481677 0.256594472784 0.385861068881 2.50377778872 12.1722801082 
111.716141534 173.089116123 2.71835630304 1.49641164725 0.31055090328 0.213954986909 1.68895303362 5.46839329559 
99.9576881366 184.349681545 3.75099411405 3.26839205086 0.166684959724 0.188489965696 2.13081567772 14.5193987313 
43.1036419445 185.180953289 2.18119329709 2.55566020842 0.264091116439 0.158362391516 1.5996505814 5.54662986185 
209.838504949 185.903646779 3.11802561666 3.10332604309 0.128616943111 0.278280652308 3.16363914098 16.9188159487 
62.2163462239 186.895939479 1.16099973715 2.50170053966 0.373796859991 0.152719537481 1.40856292235 2.78703172352 
246.006474663 187.788942371 3.00631648813 2.62630669649 0.0724893914943 0.63957139191 9.82296538468 31.7284632354 
41.9752005129 198.380732371 2.46924516012 2.51675524565 0.278208873694 0.374400851695 2.34575452869 14.6191421849 
16.5335547896 202.687895308 3.10338852374 2.53887671101 0.249205763328 0.591793143446 3.37471692285 29.2972973614 
203.805806043 207.382016221 2.44661632139 2.94579762501 0.205156401117 0.638476235786 4.11214386834 28.9130150327 
115.428363111 214.244004696 3.33243796691 2.59738622369 0.217760873291 0.483890214766 3.22211735034 26.3163294602 
103.646260601 215.172444394 2.11457827615 2.33906392455 0.300921289647 0.518589153693 2.72333820017 16.1164414471 
221.519278495 214.825143244 3.46009883932 4.0323822209 0.0678319835288 0.446085017624 7.57632276719 39.1063876956 
10.7174242578 216.484853961 3.45962143716 3.2792666899 0.161094566432 0.718865643943 5.46238293359 51.2428072394 
213.605215333 225.325070578 1.87558791312 2.59531264584 0.263442810263 0.161636389058 1.61355399639 4.9436317906 
55.7208447788 226.817995659 3.27000557435 3.98683987366 0.157278145177 0.417240966222 3.65288585234 34.1777994385 
4.83603184459 238.535968884 3.11804842893 3.1421051422 0.155273481326 0.394478292739 3.54053872799 24.2832352965 
119.702265309 238.396172732 3.89532687441 4.48971428494 -0.203811062869 0.899228483812 -3.41206905627 98.8126473655 
193.610721328 237.518131021 3.30383575007 3.02905473396 0.125578572539 0.633793573818 6.04698820031 39.8522888145 
15.5005951119 239.325576964 3.26525658702 2.42224121705 0.246855529263 0.265751429052 2.0765463907 13.20657436 
74.953407713 242.326673525 2.82902404994 2.89354321151 0.301983871497 0.3080752833 2.02017131502 15.8454047356 
211.995326566 242.185547987 2.83688005729 2.58761227975 0.184568211886 0.438091802351 3.37360376347 20.2062244487 
234.463140191 245.239541188 2.17990041806 2.31886656304 0.245582288823 0.393163243149 2.60094298751 12.487203524 
30.8455259659 246.216780474 0.985372645007 1.61740312158 0.390733393253 0.146009069124 1.37367952585 1.46210471992 
70.8585099442 250.834784355 2.53007054834 2.19145035842 0.309069568402 0.327174940382 2.05858024805 11.3978823226 


#-Frame  4 -------------------------------------
#-Number-of-particles: 75
#-Cutoff-value-used: 0.0215222360625 
# x       y        width_x      width_y   height  amplitude  sn  volume 
61.1203981228 4.80719831791 1.5361054844 2.15806053582 0.372844856471 0.312591159077 1.83839472009 6.5109029492 
142.102025354 6.12609743157 1.93644750499 2.30523514564 0.246945448821 0.243285281693 1.98517823614 6.82364876983 
231.076202433 5.93663264353 1.47651411354 1.60356330122 0.344202867853 0.186045141852 1.54051014453 2.76771847906 
33.3020130668 7.9362214704 2.27813979907 2.86259680706 0.16313365486 0.354327143992 3.17200518369 14.5186035293 
235.693717524 16.0492328319 1.60566621527 1.41147626378 0.299141434823 0.137933152642 1.46109678094 1.96416233967 
147.39389342 20.2806330863 3.07864279626 3.37251402129 0.124120104497 0.29045464741 3.34010959454 18.9483441619 
194.6130349 24.1192391627 2.75840793463 3.43963604272 0.209422321433 0.253426392331 2.21012120674 15.1078510382 
