# L logD1 LogD2 p12 p21 n
1290.29767345 0.86898553229 0.0806649572416 0.131940923214 0.309928992672 118
1290.29767345 0.86898553229 0.0806649572416 0.131940923214 0.309928992672 119
1290.46580863 0.845382990274 0.0806649572416 0.131940923214 0.309928992672 120
1290.46580863 0.845382990274 0.0806649572416 0.131940923214 0.309928992672 121
1290.70536243 0.845382990274 0.0806649572416 0.13723744254 0.309928992672 122
1294.21105875 0.845382990274 0.0806649572416 0.13723744254 0.305709554627 123
1294.31836207 0.831183966051 0.0806649572416 0.13723744254 0.305709554627 124
1309.97584759 0.831183966051 0.0785619203481 0.13723744254 0.305709554627 125
1310.06093948 0.831183966051 0.0785619203481 0.139191544696 0.305709554627 126
1310.06093948 0.831183966051 0.0785619203481 0.139191544696 0.305709554627 127
1309.98548311 0.841310679991 0.0785619203481 0.139191544696 0.305709554627 128
1329.61173091 0.841310679991 0.0760040876157 0.139191544696 0.305709554627 129
1329.45094517 0.841310679991 0.0760040876157 0.135343685338 0.305709554627 130
1331.6889377 0.841310679991 0.0760040876157 0.135343685338 0.303012213307 131
1331.63525392 0.849330066728 0.0760040876157 0.135343685338 0.303012213307 132
1341.74935294 0.849330066728 0.0747196948942 0.135343685338 0.303012213307 133
1341.38198877 0.849330066728 0.0747196948942 0.126293771406 0.303012213307 134
1341.38198877 0.849330066728 0.0747196948942 0.126293771406 0.303012213307 135
1341.12743342 0.893566228517 0.0747196948942 0.126293771406 0.303012213307 136
1341.12743342 0.893566228517 0.0747196948942 0.126293771406 0.303012213307 137
1341.35799705 0.893566228517 0.0747196948942 0.132230757755 0.303012213307 138
1341.35799705 0.893566228517 0.0747196948942 0.132230757755 0.303012213307 139
1341.35614903 0.893891842337 0.0747196948942 0.132230757755 0.303012213307 140
1341.35614903 0.893891842337 0.0747196948942 0.132230757755 0.303012213307 141
1341.28644958 0.893891842337 0.0747196948942 0.130428789263 0.303012213307 142
1351.473954 0.893891842337 0.0747196948942 0.130428789263 0.290669285029 143
1351.55400262 0.878723064693 0.0747196948942 0.130428789263 0.290669285029 144
1353.06236964 0.878723064693 0.0745302867557 0.130428789263 0.290669285029 145
1353.07108128 0.878723064693 0.0745302867557 0.130666200003 0.290669285029 146
1353.07108128 0.878723064693 0.0745302867557 0.130666200003 0.290669285029 147
1353.01125823 0.89002054852 0.0745302867557 0.130666200003 0.290669285029 148
1353.01125823 0.89002054852 0.0745302867557 0.130666200003 0.290669285029 149
1353.11535972 0.89002054852 0.0745302867557 0.133544580054 0.290669285029 150
1359.1014184 0.89002054852 0.0745302867557 0.133544580054 0.283318615175 151
1358.94912596 0.921136345033 0.0745302867557 0.133544580054 0.283318615175 152
1371.01600185 0.921136345033 0.0730332804609 0.133544580054 0.283318615175 153
1371.08211401 0.921136345033 0.0730332804609 0.135553639619 0.283318615175 154
1381.27610938 0.921136345033 0.0730332804609 0.135553639619 0.270659623489 155
1381.16249029 0.948432542452 0.0730332804609 0.135553639619 0.270659623489 156
1381.16249029 0.948432542452 0.0730332804609 0.135553639619 0.270659623489 157
1381.17848357 0.948432542452 0.0730332804609 0.136089995078 0.270659623489 158
1381.17848357 0.948432542452 0.0730332804609 0.136089995078 0.270659623489 159
1381.1791401 0.948270344736 0.0730332804609 0.136089995078 0.270659623489 160
1381.1791401 0.948270344736 0.0730332804609 0.136089995078 0.270659623489 161
1381.45923619 0.948270344736 0.0730332804609 0.145569154519 0.270659623489 162
1398.84293245 0.948270344736 0.0730332804609 0.145569154519 0.248574968481 163
1398.98861763 0.910806823555 0.0730332804609 0.145569154519 0.248574968481 164
1426.22879374 0.910806823555 0.0697671986986 0.145569154519 0.248574968481 165
1426.34927589 0.910806823555 0.0697671986986 0.150275875146 0.248574968481 166
1426.34927589 0.910806823555 0.0697671986986 0.150275875146 0.248574968481 167
1426.43382263 0.8900221003 0.0697671986986 0.150275875146 0.248574968481 168
1426.43382263 0.8900221003 0.0697671986986 0.150275875146 0.248574968481 169
1426.85546556 0.8900221003 0.0697671986986 0.166703710375 0.248574968481 170
1426.85546556 0.8900221003 0.0697671986986 0.166703710375 0.248574968481 171
1426.78865367 0.904823432455 0.0697671986986 0.166703710375 0.248574968481 172
1426.78865367 0.904823432455 0.0697671986986 0.166703710375 0.248574968481 173
1426.58693997 0.904823432455 0.0697671986986 0.158673259792 0.248574968481 174
1426.58693997 0.904823432455 0.0697671986986 0.158673259792 0.248574968481 175
1426.59591611 0.902708929911 0.0697671986986 0.158673259792 0.248574968481 176
1426.78851076 0.902708929911 0.0697446255436 0.158673259792 0.248574968481 177
1426.92808182 0.902708929911 0.0697446255436 0.164209049761 0.248574968481 178
1426.92808182 0.902708929911 0.0697446255436 0.164209049761 0.248574968481 179
1426.9653545 0.894309138254 0.0697446255436 0.164209049761 0.248574968481 180
1429.18676488 0.894309138254 0.0694847220486 0.164209049761 0.248574968481 181
1429.19015429 0.894309138254 0.0694847220486 0.164343399464 0.248574968481 182
1429.19015429 0.894309138254 0.0694847220486 0.164343399464 0.248574968481 183
1429.19015429 0.894309138254 0.0694847220486 0.164343399464 0.248574968481 184
1429.19015429 0.894309138254 0.0694847220486 0.164343399464 0.248574968481 185
1428.98637768 0.894309138254 0.0694847220486 0.156315873852 0.248574968481 186
1428.98637768 0.894309138254 0.0694847220486 0.156315873852 0.248574968481 187
1428.86216306 0.92451871389 0.0694847220486 0.156315873852 0.248574968481 188
1428.86216306 0.92451871389 0.0694847220486 0.156315873852 0.248574968481 189
1429.08300897 0.92451871389 0.0694847220486 0.165284326614 0.248574968481 190
1428.86573976 0.92451871389 0.0694847220486 0.165284326614 0.24885554909 191
1428.86221078 0.925362385185 0.0694847220486 0.165284326614 0.24885554909 192
1428.86221078 0.925362385185 0.0694847220486 0.165284326614 0.24885554909 193
1428.9323094 0.925362385185 0.0694847220486 0.168155135102 0.24885554909 194
1433.39811032 0.925362385185 0.0694847220486 0.168155135102 0.243066342577 195
1433.49913158 0.901312316683 0.0694847220486 0.168155135102 0.243066342577 196
1451.95610477 0.901312316683 0.0673629964674 0.168155135102 0.243066342577 197
1452.25165192 0.901312316683 0.0673629964674 0.180879319085 0.243066342577 198
1452.25165192 0.901312316683 0.0673629964674 0.180879319085 0.243066342577 199
1452.1378573 0.927611371673 0.0673629964674 0.180879319085 0.243066342577 200
1459.21370329 0.927611371673 0.0665668276634 0.180879319085 0.243066342577 201
1459.21370329 0.927611371673 0.0665668276634 0.180879319085 0.243066342577 202
1475.73114685 0.927611371673 0.0665668276634 0.180879319085 0.221283670519 203
1475.83563593 0.899184814491 0.0665668276634 0.180879319085 0.221283670519 204
1475.83563593 0.899184814491 0.0665668276634 0.180879319085 0.221283670519 205
1476.201096 0.899184814491 0.0665668276634 0.199419176046 0.221283670519 206
1480.18507028 0.899184814491 0.0665668276634 0.199419176046 0.215923180294 207
1480.2311635 0.887834446551 0.0665668276634 0.199419176046 0.215923180294 208
1481.61323264 0.887834446551 0.0664124760091 0.199419176046 0.215923180294 209
1481.88393902 0.887834446551 0.0664124760091 0.213798875788 0.215923180294 210
1481.88393902 0.887834446551 0.0664124760091 0.213798875788 0.215923180294 211
1481.90873604 0.882211957728 0.0664124760091 0.213798875788 0.215923180294 212
1487.64153272 0.882211957728 0.065775778502 0.213798875788 0.215923180294 213
1487.64153272 0.882211957728 0.065775778502 0.213798875788 0.215923180294 214
1487.64153272 0.882211957728 0.065775778502 0.213798875788 0.215923180294 215
1487.58809018 0.894562496131 0.065775778502 0.213798875788 0.215923180294 216
1495.38930418 0.894562496131 0.0649193092583 0.213798875788 0.215923180294 217
1495.40921125 0.894562496131 0.0649193092583 0.214895575619 0.215923180294 218
1503.31884207 0.894562496131 0.0649193092583 0.214895575619 0.205162740169 219
1503.57360299 0.833973228138 0.0649193092583 0.214895575619 0.205162740169 220
1503.57360299 0.833973228138 0.0649193092583 0.214895575619 0.205162740169 221
1503.6555631 0.833973228138 0.0649193092583 0.219459603659 0.205162740169 222
1508.89160772 0.833973228138 0.0649193092583 0.219459603659 0.197942507221 223
1508.88740367 0.83493471248 0.0649193092583 0.219459603659 0.197942507221 224
1519.07595079 0.83493471248 0.0638178343527 0.219459603659 0.197942507221 225
1519.27294201 0.83493471248 0.0638178343527 0.231278437943 0.197942507221 226
1523.58793006 0.83493471248 0.0638178343527 0.231278437943 0.191941275842 227
1523.53582562 0.847257881143 0.0638178343527 0.231278437943 0.191941275842 228
1523.53582562 0.847257881143 0.0638178343527 0.231278437943 0.191941275842 229
1523.77595725 0.847257881143 0.0638178343527 0.246718908712 0.191941275842 230
1523.77595725 0.847257881143 0.0638178343527 0.246718908712 0.191941275842 231
1523.86500596 0.82760632735 0.0638178343527 0.246718908712 0.191941275842 232
1523.86500596 0.82760632735 0.0638178343527 0.246718908712 0.191941275842 233
1523.97585286 0.82760632735 0.0638178343527 0.253773126968 0.191941275842 234
1523.97585286 0.82760632735 0.0638178343527 0.253773126968 0.191941275842 235
1523.95857015 0.831247646575 0.0638178343527 0.253773126968 0.191941275842 236
1534.97952179 0.831247646575 0.0626468638631 0.253773126968 0.191941275842 237
1534.95981902 0.831247646575 0.0626468638631 0.252489290021 0.191941275842 238
1535.80642419 0.831247646575 0.0626468638631 0.252489290021 0.190755945838 239
1535.82473508 0.827255202949 0.0626468638631 0.252489290021 0.190755945838 240
1535.82473508 0.827255202949 0.0626468638631 0.252489290021 0.190755945838 241
1535.82473508 0.827255202949 0.0626468638631 0.252489290021 0.190755945838 242
1535.82473508 0.827255202949 0.0626468638631 0.252489290021 0.190755945838 243
1535.87155962 0.817228909114 0.0626468638631 0.252489290021 0.190755945838 244
1545.07647444 0.817228909114 0.0616854151991 0.252489290021 0.190755945838 245
1545.13162142 0.817228909114 0.0616854151991 0.256111768264 0.190755945838 246
1551.91342775 0.817228909114 0.0616854151991 0.256111768264 0.181199053508 247
1551.88581674 0.823598181482 0.0616854151991 0.256111768264 0.181199053508 248
1551.88581674 0.823598181482 0.0616854151991 0.256111768264 0.181199053508 249
1551.88367736 0.823598181482 0.0616854151991 0.255959904737 0.181199053508 250
1551.88367736 0.823598181482 0.0616854151991 0.255959904737 0.181199053508 251
1552.12865443 0.770494235538 0.0616854151991 0.255959904737 0.181199053508 252
1552.12865443 0.770494235538 0.0616854151991 0.255959904737 0.181199053508 253
1552.2563567 0.770494235538 0.0616854151991 0.26452240669 0.181199053508 254
1552.47221574 0.770494235538 0.0616854151991 0.26452240669 0.180892072674 255
1552.68553776 0.730897209213 0.0616854151991 0.26452240669 0.180892072674 256
1571.62144738 0.730897209213 0.059752891382 0.26452240669 0.180892072674 257
1571.60008845 0.730897209213 0.059752891382 0.263109923452 0.180892072674 258
1582.53344033 0.730897209213 0.059752891382 0.263109923452 0.165199176351 259
1582.49719505 0.738517025734 0.059752891382 0.263109923452 0.165199176351 260
1599.16017947 0.738517025734 0.0581043102106 0.263109923452 0.165199176351 261
1599.27691 0.738517025734 0.0581043102106 0.272148039293 0.165199176351 262
1604.38652147 0.738517025734 0.0581043102106 0.272148039293 0.15777704754 263
1604.35497788 0.74574042188 0.0581043102106 0.272148039293 0.15777704754 264
1604.35497788 0.74574042188 0.0581043102106 0.272148039293 0.15777704754 265
1604.41762271 0.74574042188 0.0581043102106 0.277372391803 0.15777704754 266
1605.34457722 0.74574042188 0.0581043102106 0.277372391803 0.156423881028 267
1605.3942545 0.734495025548 0.0581043102106 0.277372391803 0.156423881028 268
1607.69365185 0.734495025548 0.0578804639574 0.277372391803 0.156423881028 269
1607.6399613 0.734495025548 0.0578804639574 0.272890415415 0.156423881028 270
1609.25341727 0.734495025548 0.0578804639574 0.272890415415 0.154064367485 271
1609.23702101 0.738317740337 0.0578804639574 0.272890415415 0.154064367485 272
1609.23702101 0.738317740337 0.0578804639574 0.272890415415 0.154064367485 273
1609.467045 0.738317740337 0.0578804639574 0.292688861672 0.154064367485 274
1609.467045 0.738317740337 0.0578804639574 0.292688861672 0.154064367485 275
1609.42951389 0.746665389715 0.0578804639574 0.292688861672 0.154064367485 276
1622.33007853 0.746665389715 0.0566405180839 0.292688861672 0.154064367485 277
1622.30755458 0.746665389715 0.0566405180839 0.290676108178 0.154064367485 278
1622.30755458 0.746665389715 0.0566405180839 0.290676108178 0.154064367485 279
1622.29918887 0.748612222567 0.0566405180839 0.290676108178 0.154064367485 280
1623.95286782 0.748612222567 0.0564835260717 0.290676108178 0.154064367485 281
1624.16851953 0.748612222567 0.0564835260717 0.310175759318 0.154064367485 282
1630.27733813 0.748612222567 0.0564835260717 0.310175759318 0.145048458577 283
1630.22823101 0.760553403366 0.0564835260717 0.310175759318 0.145048458577 284
1630.22823101 0.760553403366 0.0564835260717 0.310175759318 0.145048458577 285
1630.09730157 0.760553403366 0.0564835260717 0.297180970957 0.145048458577 286
1629.67429375 0.760553403366 0.0564835260717 0.297180970957 0.145674014121 287
1629.61444022 0.776193514175 0.0564835260717 0.297180970957 0.145674014121 288
1629.61444022 0.776193514175 0.0564835260717 0.297180970957 0.145674014121 289
1629.60162778 0.776193514175 0.0564835260717 0.295899928062 0.145674014121 290
1634.21539088 0.776193514175 0.0564835260717 0.295899928062 0.138835693219 291
1634.15328933 0.794375401708 0.0564835260717 0.295899928062 0.138835693219 292
1637.35469184 0.794375401708 0.0561811215085 0.295899928062 0.138835693219 293
1637.38537869 0.794375401708 0.0561811215085 0.299244599591 0.138835693219 294
1639.66552754 0.794375401708 0.0561811215085 0.299244599591 0.135440475362 295
1639.72023503 0.777865602313 0.0561811215085 0.299244599591 0.135440475362 296
1640.09085949 0.777865602313 0.0561462173701 0.299244599591 0.135440475362 297
1640.14317009 0.777865602313 0.0561462173701 0.305037445411 0.135440475362 298
1640.14317009 0.777865602313 0.0561462173701 0.305037445411 0.135440475362 299
1640.07832378 0.797174719283 0.0561462173701 0.305037445411 0.135440475362 300
1640.07832378 0.797174719283 0.0561462173701 0.305037445411 0.135440475362 301
1640.02974292 0.797174719283 0.0561462173701 0.299536731308 0.135440475362 302
1640.70798497 0.797174719283 0.0561462173701 0.299536731308 0.134428366369 303
1640.74411547 0.786003358558 0.0561462173701 0.299536731308 0.134428366369 304
1640.74411547 0.786003358558 0.0561462173701 0.299536731308 0.134428366369 305
1640.86071858 0.786003358558 0.0561462173701 0.312734377384 0.134428366369 306
1641.22737435 0.786003358558 0.0561462173701 0.312734377384 0.13387962478 307
1641.24109447 0.781987814516 0.0561462173701 0.312734377384 0.13387962478 308
1641.24109447 0.781987814516 0.0561462173701 0.312734377384 0.13387962478 309
1641.0028369 0.781987814516 0.0561462173701 0.285912648881 0.13387962478 310
1642.0536115 0.781987814516 0.0561462173701 0.285912648881 0.1323100987 311
1642.02306358 0.791933604392 0.0561462173701 0.285912648881 0.1323100987 312
1645.75356999 0.791933604392 0.0557962383442 0.285912648881 0.1323100987 313
1645.72260418 0.791933604392 0.0557962383442 0.282363789487 0.1323100987 314
1645.72260418 0.791933604392 0.0557962383442 0.282363789487 0.1323100987 315
1645.78619236 0.771150821991 0.0557962383442 0.282363789487 0.1323100987 316
1645.78619236 0.771150821991 0.0557962383442 0.282363789487 0.1323100987 317
1645.70574245 0.771150821991 0.0557962383442 0.273413567998 0.1323100987 318
1648.21401862 0.771150821991 0.0557962383442 0.273413567998 0.128557929872 319
1648.23368297 0.76452736756 0.0557962383442 0.273413567998 0.128557929872 320
1648.23368297 0.76452736756 0.0557962383442 0.273413567998 0.128557929872 321
1648.18343093 0.76452736756 0.0557962383442 0.267711750574 0.128557929872 322
1652.91551685 0.76452736756 0.0557962383442 0.267711750574 0.121442276451 323
1652.92740798 0.760199146308 0.0557962383442 0.267711750574 0.121442276451 324
1653.66739575 0.760199146308 0.0557271096314 0.267711750574 0.121442276451 325
1653.68467971 0.760199146308 0.0557271096314 0.269798221479 0.121442276451 326
1653.68467971 0.760199146308 0.0557271096314 0.269798221479 0.121442276451 327
1653.76174138 0.733511188103 0.0557271096314 0.269798221479 0.121442276451 328
1653.76174138 0.733511188103 0.0557271096314 0.269798221479 0.121442276451 329
1653.82679176 0.733511188103 0.0557271096314 0.277443986286 0.121442276451 330
1655.8567626 0.733511188103 0.0557271096314 0.277443986286 0.118365892645 331
1655.85067449 0.735560588927 0.0557271096314 0.277443986286 0.118365892645 332
1658.31632182 0.735560588927 0.0554973611295 0.277443986286 0.118365892645 333
1658.40462147 0.735560588927 0.0554973611295 0.288307402777 0.118365892645 334
1658.40462147 0.735560588927 0.0554973611295 0.288307402777 0.118365892645 335
1658.41384621 0.732554588864 0.0554973611295 0.288307402777 0.118365892645 336
1676.42908463 0.732554588864 0.0538470736276 0.288307402777 0.118365892645 337
1676.33625977 0.732554588864 0.0538470736276 0.276623162941 0.118365892645 338
1677.73005868 0.732554588864 0.0538470736276 0.276623162941 0.116250673677 339
1677.73871646 0.729479356789 0.0538470736276 0.276623162941 0.116250673677 340
1677.73871646 0.729479356789 0.0538470736276 0.276623162941 0.116250673677 341
1677.77308445 0.729479356789 0.0538470736276 0.281009830664 0.116250673677 342
1678.358242 0.729479356789 0.0538470736276 0.281009830664 0.115360689068 343
1678.39245434 0.717648200898 0.0538470736276 0.281009830664 0.115360689068 344
1678.39245434 0.717648200898 0.0538470736276 0.281009830664 0.115360689068 345
1678.28926038 0.717648200898 0.0538470736276 0.267968773496 0.115360689068 346
1678.11665482 0.717648200898 0.0538470736276 0.267968773496 0.115623024008 347
1678.10701361 0.721081154385 0.0538470736276 0.267968773496 0.115623024008 348
1684.13313953 0.721081154385 0.053306271368 0.267968773496 0.115623024008 349
1684.25407394 0.721081154385 0.053306271368 0.283432275378 0.115623024008 350
1694.39847056 0.721081154385 0.053306271368 0.283432275378 0.100064545331 351
1694.32865991 0.751007377638 0.053306271368 0.283432275378 0.100064545331 352
1694.32865991 0.751007377638 0.053306271368 0.283432275378 0.100064545331 353
1694.20186426 0.751007377638 0.053306271368 0.263630099827 0.100064545331 354
1694.20186426 0.751007377638 0.053306271368 0.263630099827 0.100064545331 355
1694.2188083 0.742983415893 0.053306271368 0.263630099827 0.100064545331 356
1702.06595979 0.742983415893 0.0526106737742 0.263630099827 0.100064545331 357
1702.13754734 0.742983415893 0.0526106737742 0.274778909368 0.100064545331 358
1702.13754734 0.742983415893 0.0526106737742 0.274778909368 0.100064545331 359
1702.10440264 0.75846319176 0.0526106737742 0.274778909368 0.100064545331 360
1720.60536748 0.75846319176 0.0510064373435 0.274778909368 0.100064545331 361
1720.61425111 0.75846319176 0.0510064373435 0.276236230638 0.100064545331 362
1720.61425111 0.75846319176 0.0510064373435 0.276236230638 0.100064545331 363
1720.65769941 0.737722639301 0.0510064373435 0.276236230638 0.100064545331 364
1726.29080199 0.737722639301 0.0505277530956 0.276236230638 0.100064545331 365
1726.29080199 0.737722639301 0.0505277530956 0.276236230638 0.100064545331 366
1728.21979509 0.737722639301 0.0505277530956 0.276236230638 0.0970878669301 367
1728.19403078 0.75047120082 0.0505277530956 0.276236230638 0.0970878669301 368
